"National_Park","Site_Name","Detection_Date","Observer_Initials","Common_Name","Ambient_Noise","Road_Noise","Hemlock_Condition_Score","Detection_Count"
"FONE","UNT to Great Meadows Run",2017-06-13,"MRM","Downy Woodpecker",39.75,FALSE,0,1
"FONE","UNT to Great Meadows Run",2017-06-13,"MRM","Red-bellied Woodpecker",38.5,FALSE,0,1
"FONE","UNT to Great Meadows Run",2017-06-28,"MRM","Downy Woodpecker",37.25,FALSE,0,1
"FONE","UNT to Great Meadows Run",2017-06-28,"MRM","Red-bellied Woodpecker",36,FALSE,0,1
"FONE","UNT to Great Meadows Run",2019-05-21,"MRM","Hairy Woodpecker",37,FALSE,0,1
"FONE","UNT to Great Meadows Run",2019-05-21,"MRM","Red-bellied Woodpecker",37,FALSE,0,1
"FONE","UNT to Great Meadows Run",2019-05-21,"MRM","Red-bellied Woodpecker",37.5,FALSE,0,1
"FONE","UNT to Great Meadows Run",2019-05-31,"BXW","Pileated Woodpecker",52,TRUE,0,1
"FONE","UNT to Great Meadows Run",2019-05-31,"BXW","Red-bellied Woodpecker",40.25,FALSE,0,1
"FONE","UNT to Great Meadows Run",2021-06-05,"NMF","Downy Woodpecker",37,FALSE,0,1
"FONE","UNT to Great Meadows Run",2021-06-05,"NMF","Downy Woodpecker",50,TRUE,0,1
"FONE","UNT to Great Meadows Run",2021-06-05,"NMF","Red-bellied Woodpecker",37,FALSE,0,2
"FONE","UNT to Great Meadows Run",2021-06-05,"NMF","Red-bellied Woodpecker",50,TRUE,0,1
"FONE","UNT to Great Meadows Run",2021-06-28,"NMF","Downy Woodpecker",36,FALSE,0,4
"FONE","UNT to Great Meadows Run",2021-06-28,"NMF","Downy Woodpecker",36,TRUE,0,2
"FONE","UNT to Great Meadows Run",2021-06-28,"NMF","Pileated Woodpecker",36,TRUE,0,1
"FONE","UNT to Great Meadows Run",2021-06-28,"NMF","Red-bellied Woodpecker",36,FALSE,0,3
"FONE","UNT to Great Meadows Run",2021-06-28,"NMF","Red-bellied Woodpecker",36,TRUE,0,2
"FONE","UNT to Great Meadows Run",2022-05-25,"MRM","Pileated Woodpecker",54.25,TRUE,0,1
"FONE","UNT to Great Meadows Run",2022-06-14,"MRM","Red-bellied Woodpecker",41.75,FALSE,0,1
"FONE","UNT to Great Meadows Run",2022-06-14,"MRM","Red-bellied Woodpecker",45,FALSE,0,1
"FONE","UNT to Great Meadows Run",2022-06-14,"MRM","Red-bellied Woodpecker",46.5,FALSE,0,1
"FONE","UNT to Great Meadows Run",2023-05-23,"MRM","Red-bellied Woodpecker",45,FALSE,0,1
"FONE","UNT to Great Meadows Run",2023-05-23,"MRM","Red-bellied Woodpecker",45.25,FALSE,0,1
"FONE","UNT to Great Meadows Run",2023-05-23,"MRM","Red-bellied Woodpecker",49.75,FALSE,0,1
"FONE","UNT to Great Meadows Run",2023-06-04,"NMF","Pileated Woodpecker",37,FALSE,0,1
"FONE","UNT to Great Meadows Run",2023-06-04,"NMF","Pileated Woodpecker",40.5,FALSE,0,1
"FONE","UNT to Great Meadows Run",2023-06-04,"NMF","Pileated Woodpecker",50.25,TRUE,0,1
"FONE","UNT to Great Meadows Run",2023-06-04,"NMF","Red-bellied Woodpecker",36,FALSE,0,2
"FONE","UNT to Great Meadows Run",2023-06-04,"NMF","Red-bellied Woodpecker",36.75,FALSE,0,2
"FONE","UNT to Great Meadows Run",2023-06-04,"NMF","Red-bellied Woodpecker",37,FALSE,0,1
"FONE","UNT to Great Meadows Run",2023-06-04,"NMF","Red-bellied Woodpecker",41.5,FALSE,0,1
"FONE","UNT to Great Meadows Run",2024-06-04,"NMF","Downy Woodpecker",38.25,FALSE,0,1
"FONE","UNT to Great Meadows Run",2024-06-04,"NMF","Downy Woodpecker",39.75,FALSE,0,2
"FONE","UNT to Great Meadows Run",2024-06-04,"NMF","Downy Woodpecker",53.5,TRUE,0,1
"FONE","UNT to Great Meadows Run",2024-06-04,"NMF","Red-bellied Woodpecker",38.25,FALSE,0,1
"FONE","UNT to Great Meadows Run",2024-06-04,"NMF","Red-bellied Woodpecker",38.75,FALSE,0,1
"FONE","UNT to Great Meadows Run",2024-06-04,"NMF","Red-bellied Woodpecker",39.75,FALSE,0,1
"FONE","UNT to Great Meadows Run",2024-06-04,"NMF","Red-bellied Woodpecker",40.75,TRUE,0,1
"FONE","UNT to Great Meadows Run",2024-06-04,"NMF","Red-bellied Woodpecker",53.5,TRUE,0,1
"FONE","UNT to Great Meadows Run",2024-06-20,"MRM","Hairy Woodpecker",39.5,FALSE,0,1
"FONE","UNT to Great Meadows Run",2024-06-20,"MRM","Hairy Woodpecker",47.5,FALSE,0,1
"FONE","UNT to Great Meadows Run",2024-06-20,"MRM","Pileated Woodpecker",39.5,FALSE,0,1
"FONE","UNT to Great Meadows Run",2024-06-20,"MRM","Red-bellied Woodpecker",52,TRUE,0,1
"FONE","UNT to Great Meadows Run",2025-06-03,"NMF","Downy Woodpecker",39,FALSE,0,2
"FONE","UNT to Great Meadows Run",2025-06-03,"NMF","Downy Woodpecker",40,FALSE,0,1
"FONE","UNT to Great Meadows Run",2025-06-03,"NMF","Red-bellied Woodpecker",38.5,FALSE,0,1
"FONE","UNT to Great Meadows Run",2025-06-12,"MRM","Downy Woodpecker",53.75,TRUE,0,1
"FONE","UNT to Great Meadows Run",2025-06-12,"MRM","Hairy Woodpecker",37.5,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2011-06-02,"BDR","Red-bellied Woodpecker",49.25,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2011-06-17,"MRM","Downy Woodpecker",49,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2012-06-05,"BDR","Downy Woodpecker",49,FALSE,1,1
"FONE","UNT to Scotts Run (Picnic Loop)",2012-06-05,"BDR","Pileated Woodpecker",49,FALSE,0,2
"FONE","UNT to Scotts Run (Picnic Loop)",2012-06-05,"BDR","Red-bellied Woodpecker",49,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2012-06-22,"MRM","Downy Woodpecker",49,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2012-06-22,"MRM","Pileated Woodpecker",49,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2013-06-15,"MRM","Pileated Woodpecker",35,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2013-06-15,"MRM","Red-bellied Woodpecker",30.75,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2013-06-20,"BDR","Pileated Woodpecker",49,FALSE,0,2
"FONE","UNT to Scotts Run (Picnic Loop)",2019-05-23,"MRM","Hairy Woodpecker",36,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2019-05-23,"MRM","Pileated Woodpecker",35.5,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2019-05-23,"MRM","Pileated Woodpecker",36.5,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2019-05-23,"MRM","Red-bellied Woodpecker",36,FALSE,0,2
"FONE","UNT to Scotts Run (Picnic Loop)",2019-05-23,"MRM","Red-bellied Woodpecker",36.25,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2019-05-31,"MJT","Red-bellied Woodpecker",38.25,FALSE,0,2
"FONE","UNT to Scotts Run (Picnic Loop)",2021-06-05,"SAS","Hairy Woodpecker",40,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2022-05-23,"MRM","Pileated Woodpecker",31.75,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2022-05-23,"MRM","Red-bellied Woodpecker",31.75,FALSE,0,2
"FONE","UNT to Scotts Run (Picnic Loop)",2022-06-16,"MRM","Downy Woodpecker",37.5,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2022-06-16,"MRM","Red-bellied Woodpecker",37,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2022-06-16,"MRM","Red-bellied Woodpecker",37.25,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2022-06-16,"MRM","Red-bellied Woodpecker",37.5,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2022-06-16,"MRM","Red-bellied Woodpecker",37.5,FALSE,1,1
"FONE","UNT to Scotts Run (Picnic Loop)",2023-05-25,"MRM","Hairy Woodpecker",31.5,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2023-05-25,"MRM","Red-bellied Woodpecker",32,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2023-06-04,"SAS","Downy Woodpecker",34,FALSE,0,2
"FONE","UNT to Scotts Run (Picnic Loop)",2023-06-04,"SAS","Red-bellied Woodpecker",34,FALSE,0,3
"FONE","UNT to Scotts Run (Picnic Loop)",2023-06-04,"SAS","Red-bellied Woodpecker",34,FALSE,2,2
"FONE","UNT to Scotts Run (Picnic Loop)",2024-06-04,"SAS","Hairy Woodpecker",33.5,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2024-06-04,"SAS","Red-bellied Woodpecker",33.5,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2024-06-04,"SAS","Red-bellied Woodpecker",35.25,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2024-06-21,"MRM","Red-bellied Woodpecker",30,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2024-06-21,"MRM","Red-bellied Woodpecker",30.25,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2024-06-21,"MRM","Red-bellied Woodpecker",30.5,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2024-06-21,"MRM","Red-bellied Woodpecker",31,FALSE,0,2
"FONE","UNT to Scotts Run (Picnic Loop)",2025-06-03,"SAS","Pileated Woodpecker",39.75,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2025-06-03,"SAS","Pileated Woodpecker",46,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2025-06-03,"SAS","Red-bellied Woodpecker",39.5,FALSE,2,1
"FONE","UNT to Scotts Run (Picnic Loop)",2025-06-03,"SAS","Red-bellied Woodpecker",39.75,FALSE,0,1
"FONE","UNT to Scotts Run (Picnic Loop)",2025-06-11,"MRM","Red-bellied Woodpecker",32,FALSE,3,2
"FONE","UNT to Scotts Run (Picnic Loop)",2025-06-11,"MRM","Red-bellied Woodpecker",32.5,FALSE,0,2
"FONE","UNT to Scotts Run (Rankin Rd)",2011-06-02,"BDR","Downy Woodpecker",49,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2011-06-17,"MRM","Pileated Woodpecker",49,FALSE,1,1
"FONE","UNT to Scotts Run (Rankin Rd)",2011-06-17,"MRM","Red-bellied Woodpecker",49,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2012-06-05,"BDR","Hairy Woodpecker",49,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2012-06-05,"BDR","Pileated Woodpecker",49,FALSE,0,3
"FONE","UNT to Scotts Run (Rankin Rd)",2012-06-05,"BDR","Red-bellied Woodpecker",49,FALSE,0,2
"FONE","UNT to Scotts Run (Rankin Rd)",2012-06-22,"MRM","Downy Woodpecker",49,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2019-05-23,"MRM","Red-bellied Woodpecker",36,FALSE,0,4
"FONE","UNT to Scotts Run (Rankin Rd)",2019-05-31,"MJT","Hairy Woodpecker",46.5,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2019-05-31,"MJT","Red-bellied Woodpecker",46.5,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2021-06-05,"SAS","Red-bellied Woodpecker",40.75,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2021-06-05,"SAS","Red-bellied Woodpecker",41.25,FALSE,1,1
"FONE","UNT to Scotts Run (Rankin Rd)",2021-06-28,"SAS","Downy Woodpecker",35,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2021-06-28,"SAS","Hairy Woodpecker",35,FALSE,0,2
"FONE","UNT to Scotts Run (Rankin Rd)",2021-06-28,"SAS","Red-bellied Woodpecker",35,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2022-05-23,"MRM","Hairy Woodpecker",34.75,FALSE,1,2
"FONE","UNT to Scotts Run (Rankin Rd)",2022-05-23,"MRM","Pileated Woodpecker",34.75,FALSE,1,1
"FONE","UNT to Scotts Run (Rankin Rd)",2022-05-23,"MRM","Red-bellied Woodpecker",33,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2022-05-23,"MRM","Red-bellied Woodpecker",33.5,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2022-05-23,"MRM","Red-bellied Woodpecker",34.75,FALSE,1,1
"FONE","UNT to Scotts Run (Rankin Rd)",2022-06-16,"MRM","Red-bellied Woodpecker",37,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2022-06-16,"MRM","Red-bellied Woodpecker",37.5,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2023-05-25,"MRM","Pileated Woodpecker",31.25,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2023-05-25,"MRM","Pileated Woodpecker",31.5,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2023-05-25,"MRM","Red-bellied Woodpecker",31.25,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2023-05-25,"MRM","Red-bellied Woodpecker",31.75,FALSE,0,2
"FONE","UNT to Scotts Run (Rankin Rd)",2023-06-04,"SAS","Downy Woodpecker",34,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2023-06-04,"SAS","Pileated Woodpecker",34,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2023-06-04,"SAS","Red-bellied Woodpecker",34,FALSE,0,3
"FONE","UNT to Scotts Run (Rankin Rd)",2023-06-04,"SAS","Red-bellied Woodpecker",34,FALSE,2,1
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-04,"SAS","Downy Woodpecker",33.25,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-04,"SAS","Downy Woodpecker",34.25,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-04,"SAS","Hairy Woodpecker",33,FALSE,2,1
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-04,"SAS","Pileated Woodpecker",33.25,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-04,"SAS","Red-bellied Woodpecker",33.25,FALSE,0,2
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-04,"SAS","Red-bellied Woodpecker",34.25,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-21,"MRM","Downy Woodpecker",31.5,FALSE,2,1
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-21,"MRM","Pileated Woodpecker",31.5,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-21,"MRM","Pileated Woodpecker",32.5,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-21,"MRM","Red-bellied Woodpecker",31.5,FALSE,0,2
"FONE","UNT to Scotts Run (Rankin Rd)",2024-06-21,"MRM","Red-bellied Woodpecker",32.5,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2025-06-03,"SAS","Hairy Woodpecker",41.25,FALSE,2,1
"FONE","UNT to Scotts Run (Rankin Rd)",2025-06-03,"SAS","Pileated Woodpecker",42.5,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2025-06-03,"SAS","Red-bellied Woodpecker",41.75,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2025-06-03,"SAS","Red-bellied Woodpecker",42.5,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2025-06-11,"MRM","Hairy Woodpecker",31,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2025-06-11,"MRM","Pileated Woodpecker",31,FALSE,0,1
"FONE","UNT to Scotts Run (Rankin Rd)",2025-06-11,"MRM","Red-bellied Woodpecker",31,FALSE,2,1
"FONE","UNT to Scotts Run (Rankin Rd)",2025-06-11,"MRM","Red-bellied Woodpecker",32.5,FALSE,0,1
"FRHI","Dublin Run",2011-06-01,"BDR","Downy Woodpecker",49,FALSE,0,1
"FRHI","Dublin Run",2011-06-01,"BDR","Downy Woodpecker",49,FALSE,1,2
"FRHI","Dublin Run",2011-06-01,"BDR","Hairy Woodpecker",49,FALSE,0,1
"FRHI","Dublin Run",2011-06-01,"BDR","Pileated Woodpecker",49,FALSE,1,2
"FRHI","Dublin Run",2011-06-01,"BDR","Pileated Woodpecker",49.5,FALSE,0,1
"FRHI","Dublin Run",2011-06-01,"BDR","Red-bellied Woodpecker",49,FALSE,1,1
"FRHI","Dublin Run",2011-06-16,"MRM","Pileated Woodpecker",49,FALSE,0,1
"FRHI","Dublin Run",2011-06-16,"MRM","Pileated Woodpecker",49,FALSE,1,1
"FRHI","Dublin Run",2012-06-04,"BDR","Downy Woodpecker",49.75,FALSE,0,1
"FRHI","Dublin Run",2012-06-04,"BDR","Hairy Woodpecker",49,FALSE,0,1
"FRHI","Dublin Run",2012-06-04,"BDR","Pileated Woodpecker",49,FALSE,0,1
"FRHI","Dublin Run",2012-06-21,"MRM","Pileated Woodpecker",49,FALSE,0,4
"FRHI","Dublin Run",2012-06-21,"MRM","Red-bellied Woodpecker",49,FALSE,0,1
"FRHI","Dublin Run",2013-06-14,"MRM","Pileated Woodpecker",49,FALSE,0,2
"FRHI","Dublin Run",2013-06-14,"MRM","Red-bellied Woodpecker",49,FALSE,0,2
"FRHI","Dublin Run",2013-06-14,"MRM","Red-bellied Woodpecker",49,FALSE,1,1
"FRHI","Dublin Run",2013-06-19,"BDR","Pileated Woodpecker",49,FALSE,1,1
"FRHI","Dublin Run",2013-06-19,"BDR","Red-bellied Woodpecker",49,FALSE,0,1
"FRHI","Dublin Run",2015-05-19,"BDR","Downy Woodpecker",46.75,FALSE,0,1
"FRHI","Dublin Run",2015-05-19,"BDR","Pileated Woodpecker",46.5,FALSE,0,1
"FRHI","Dublin Run",2015-05-19,"BDR","Red-bellied Woodpecker",38,FALSE,1,1
"FRHI","Dublin Run",2015-05-19,"BDR","Red-bellied Woodpecker",38.75,FALSE,1,1
"FRHI","Dublin Run",2015-06-16,"MRM","Downy Woodpecker",40.25,FALSE,1,2
"FRHI","Dublin Run",2015-06-16,"MRM","Downy Woodpecker",43.25,FALSE,1,2
"FRHI","Dublin Run",2015-06-16,"MRM","Red-bellied Woodpecker",37.75,FALSE,0,1
"FRHI","Dublin Run",2015-06-16,"MRM","Red-bellied Woodpecker",40.5,FALSE,0,1
"FRHI","Dublin Run",2015-06-16,"MRM","Red-bellied Woodpecker",43.5,FALSE,0,1
"FRHI","Dublin Run",2017-06-14,"MRM","Hairy Woodpecker",41.75,FALSE,1,1
"FRHI","Dublin Run",2017-06-14,"MRM","Pileated Woodpecker",36.25,FALSE,0,1
"FRHI","Dublin Run",2017-06-14,"MRM","Pileated Woodpecker",41.25,FALSE,0,1
"FRHI","Dublin Run",2017-06-14,"MRM","Red-bellied Woodpecker",40.25,FALSE,1,1
"FRHI","Dublin Run",2017-06-14,"MRM","Red-bellied Woodpecker",41.25,FALSE,0,1
"FRHI","Dublin Run",2017-06-14,"MRM","Red-bellied Woodpecker",41.75,FALSE,1,2
"FRHI","Dublin Run",2017-06-27,"MRM","Downy Woodpecker",44.5,FALSE,0,1
"FRHI","Dublin Run",2017-06-27,"MRM","Pileated Woodpecker",39.75,FALSE,0,1
"FRHI","Dublin Run",2017-06-27,"MRM","Red-bellied Woodpecker",38,FALSE,1,1
"FRHI","Dublin Run",2017-06-27,"MRM","Red-bellied Woodpecker",39.75,FALSE,0,1
"FRHI","Dublin Run",2017-06-27,"MRM","Red-bellied Woodpecker",43,FALSE,1,1
"FRHI","Dublin Run",2019-05-22,"MRM","Pileated Woodpecker",38.25,FALSE,1,1
"FRHI","Dublin Run",2019-05-22,"MRM","Pileated Woodpecker",41.25,FALSE,0,1
"FRHI","Dublin Run",2019-05-22,"MRM","Red-bellied Woodpecker",38.25,FALSE,1,2
"FRHI","Dublin Run",2019-05-22,"MRM","Red-bellied Woodpecker",41.25,FALSE,0,1
"FRHI","Dublin Run",2019-05-22,"MRM","Red-bellied Woodpecker",41.5,FALSE,0,1
"FRHI","Dublin Run",2019-05-22,"MRM","Red-bellied Woodpecker",42.25,FALSE,0,1
"FRHI","Dublin Run",2019-06-01,"BXW","Downy Woodpecker",51.5,FALSE,0,1
"FRHI","Dublin Run",2019-06-01,"BXW","Pileated Woodpecker",45.25,FALSE,0,1
"FRHI","Dublin Run",2019-06-01,"BXW","Red-bellied Woodpecker",36.25,FALSE,0,1
"FRHI","Dublin Run",2019-06-01,"BXW","Red-bellied Woodpecker",36.5,FALSE,0,1
"FRHI","Dublin Run",2019-06-01,"BXW","Red-bellied Woodpecker",42.75,FALSE,0,1
"FRHI","Dublin Run",2019-06-01,"BXW","Red-bellied Woodpecker",45.25,FALSE,0,1
"FRHI","Dublin Run",2019-06-01,"BXW","Red-bellied Woodpecker",51.5,FALSE,0,1
"FRHI","Dublin Run",2019-06-01,"BXW","Red-bellied Woodpecker",51.75,FALSE,0,1
"FRHI","Dublin Run",2021-06-06,"NMF","Downy Woodpecker",40,FALSE,0,1
"FRHI","Dublin Run",2021-06-06,"NMF","Red-bellied Woodpecker",40,FALSE,0,1
"FRHI","Dublin Run",2021-06-06,"NMF","Red-bellied Woodpecker",41.25,FALSE,0,1
"FRHI","Dublin Run",2021-06-06,"NMF","Red-bellied Woodpecker",44.25,FALSE,1,1
"FRHI","Dublin Run",2021-06-27,"NMF","Downy Woodpecker",43,FALSE,0,2
"FRHI","Dublin Run",2021-06-27,"NMF","Downy Woodpecker",47,FALSE,0,1
"FRHI","Dublin Run",2021-06-27,"NMF","Downy Woodpecker",48,FALSE,1,1
"FRHI","Dublin Run",2021-06-27,"NMF","Red-bellied Woodpecker",43,FALSE,0,2
"FRHI","Dublin Run",2021-06-27,"NMF","Red-bellied Woodpecker",48,FALSE,1,2
"FRHI","Dublin Run",2022-05-24,"MRM","Hairy Woodpecker",36.25,FALSE,1,1
"FRHI","Dublin Run",2022-05-24,"MRM","Pileated Woodpecker",35.25,FALSE,0,1
"FRHI","Dublin Run",2022-05-24,"MRM","Red-bellied Woodpecker",35.25,FALSE,0,2
"FRHI","Dublin Run",2022-05-24,"MRM","Red-bellied Woodpecker",38.25,FALSE,0,1
"FRHI","Dublin Run",2022-05-24,"MRM","Red-bellied Woodpecker",38.5,FALSE,0,1
"FRHI","Dublin Run",2022-06-15,"MRM","Hairy Woodpecker",40.25,FALSE,1,1
"FRHI","Dublin Run",2022-06-15,"MRM","Red-bellied Woodpecker",38.5,FALSE,0,1
"FRHI","Dublin Run",2022-06-15,"MRM","Red-bellied Woodpecker",40.25,FALSE,1,2
"FRHI","Dublin Run",2022-06-15,"MRM","Red-bellied Woodpecker",41.5,FALSE,0,2
"FRHI","Dublin Run",2023-05-24,"MRM","Red-bellied Woodpecker",33.5,FALSE,0,1
"FRHI","Dublin Run",2023-05-24,"MRM","Red-bellied Woodpecker",36,FALSE,0,1
"FRHI","Dublin Run",2023-05-24,"MRM","Red-bellied Woodpecker",36.5,FALSE,0,3
"FRHI","Dublin Run",2023-06-05,"NMF","Downy Woodpecker",38,FALSE,4,1
"FRHI","Dublin Run",2023-06-05,"NMF","Red-bellied Woodpecker",34.25,FALSE,0,2
"FRHI","Dublin Run",2023-06-05,"NMF","Red-bellied Woodpecker",34.75,FALSE,4,1
"FRHI","Dublin Run",2023-06-05,"NMF","Red-bellied Woodpecker",36.25,FALSE,0,3
"FRHI","Dublin Run",2023-06-05,"NMF","Red-bellied Woodpecker",37.75,FALSE,0,2
"FRHI","Dublin Run",2024-06-03,"NMF","Downy Woodpecker",43.5,FALSE,0,1
"FRHI","Dublin Run",2024-06-03,"NMF","Hairy Woodpecker",38,FALSE,0,1
"FRHI","Dublin Run",2024-06-03,"NMF","Pileated Woodpecker",38,FALSE,0,1
"FRHI","Dublin Run",2024-06-03,"NMF","Pileated Woodpecker",41.75,FALSE,0,1
"FRHI","Dublin Run",2024-06-03,"NMF","Pileated Woodpecker",43.5,FALSE,0,2
"FRHI","Dublin Run",2024-06-03,"NMF","Red-bellied Woodpecker",38.5,FALSE,0,1
"FRHI","Dublin Run",2024-06-03,"NMF","Red-bellied Woodpecker",39.25,TRUE,0,1
"FRHI","Dublin Run",2024-06-03,"NMF","Red-bellied Woodpecker",41.75,FALSE,0,1
"FRHI","Dublin Run",2024-06-03,"NMF","Red-bellied Woodpecker",43.5,FALSE,0,1
"FRHI","Dublin Run",2024-06-19,"MRM","Hairy Woodpecker",33.5,FALSE,0,1
"FRHI","Dublin Run",2024-06-19,"MRM","Red-bellied Woodpecker",33.5,FALSE,0,2
"FRHI","Dublin Run",2024-06-19,"MRM","Red-bellied Woodpecker",35.5,FALSE,0,2
"FRHI","Dublin Run",2024-06-19,"MRM","Red-bellied Woodpecker",38.5,FALSE,0,1
"FRHI","Dublin Run",2025-06-04,"NMF","Downy Woodpecker",38.25,FALSE,0,1
"FRHI","Dublin Run",2025-06-04,"NMF","Hairy Woodpecker",39.75,FALSE,0,1
"FRHI","Dublin Run",2025-06-04,"NMF","Pileated Woodpecker",38.25,FALSE,0,1
"FRHI","Dublin Run",2025-06-04,"NMF","Pileated Woodpecker",39.25,FALSE,0,1
"FRHI","Dublin Run",2025-06-04,"NMF","Pileated Woodpecker",40,FALSE,0,1
"FRHI","Dublin Run",2025-06-04,"NMF","Red-bellied Woodpecker",36.75,FALSE,4,1
"FRHI","Dublin Run",2025-06-04,"NMF","Red-bellied Woodpecker",37.25,FALSE,4,1
"FRHI","Dublin Run",2025-06-04,"NMF","Red-bellied Woodpecker",38.25,FALSE,0,1
"FRHI","Dublin Run",2025-06-04,"NMF","Red-bellied Woodpecker",39.25,FALSE,0,1
"FRHI","Dublin Run",2025-06-04,"NMF","Red-bellied Woodpecker",39.75,FALSE,0,1
"FRHI","Dublin Run",2025-06-12,"MRM","Pileated Woodpecker",33.25,FALSE,0,2
"FRHI","Dublin Run",2025-06-12,"MRM","Red-bellied Woodpecker",34,FALSE,0,1
"FRHI","Dublin Run",2025-06-12,"MRM","Red-bellied Woodpecker",34.25,FALSE,0,1
"FRHI","Dublin Run",2025-06-12,"MRM","Red-bellied Woodpecker",34.5,FALSE,0,1
"FRHI","Ice Pond Run",2011-06-01,"BDR","Downy Woodpecker",53.75,FALSE,0,2
"FRHI","Ice Pond Run",2011-06-01,"BDR","Downy Woodpecker",53.75,FALSE,1,1
"FRHI","Ice Pond Run",2011-06-01,"BDR","Red-bellied Woodpecker",51.25,FALSE,0,1
"FRHI","Ice Pond Run",2011-06-01,"BDR","Red-bellied Woodpecker",53.75,FALSE,1,1
"FRHI","Ice Pond Run",2011-06-16,"MRM","Downy Woodpecker",49,FALSE,0,1
"FRHI","Ice Pond Run",2012-06-04,"BDR","Downy Woodpecker",52.5,FALSE,1,1
"FRHI","Ice Pond Run",2012-06-04,"BDR","Red-bellied Woodpecker",49,FALSE,0,1
"FRHI","Ice Pond Run",2012-06-21,"MRM","Downy Woodpecker",49,FALSE,1,1
"FRHI","Ice Pond Run",2012-06-21,"MRM","Red-bellied Woodpecker",49,FALSE,0,1
"FRHI","Ice Pond Run",2012-06-21,"MRM","Red-bellied Woodpecker",49,FALSE,1,1
